Timestamp,Active_Power_kW,Voltage_V,Current_A,Power_Factor,Operational_State,Raw_Material_Flow_kg_min,Actual_Waste_kg
2026-06-23 05:30:00,82.87,417.17,134.94,0.826,1,24.22,16.18
2026-06-23 05:35:00,87.31,415.51,142.74,0.908,1,20.06,19.11
2026-06-23 05:40:00,87.47,417.31,142.38,0.902,1,23.34,19.53
2026-06-23 05:45:00,91.61,416.36,149.45,0.892,1,10.98,15.49
2026-06-23 05:50:00,84.56,415.99,138.07,0.88,1,6.65,15.4
2026-06-23 05:55:00,86.52,417.45,140.79,0.936,1,16.26,14.08
2026-06-23 06:00:00,82.81,416.29,135.12,0.834,1,14.66,19.11
2026-06-23 06:05:00,85.9,417.15,139.88,0.881,1,19.41,17.05
2026-06-23 06:10:00,87.16,415.4,142.53,0.888,1,15.85,18.78
2026-06-23 06:15:00,84.43,414.36,138.41,0.823,1,12.93,15.01
2026-06-23 06:20:00,75.85,413.63,124.56,0.869,1,5.09,16.27
2026-06-23 06:25:00,86.45,413.33,142.07,0.914,1,14.35,18.0
2026-06-23 06:30:00,86.52,410.99,143.0,0.877,1,7.41,18.9
2026-06-23 06:35:00,81.19,412.72,133.63,0.925,1,23.44,12.68
2026-06-23 06:40:00,78.05,412.65,128.47,0.897,1,23.43,15.39
2026-06-23 06:45:00,91.71,413.73,150.56,0.912,1,21.07,20.1
2026-06-23 06:50:00,86.63,418.91,140.47,0.917,1,8.16,13.84
2026-06-23 06:55:00,82.85,414.61,135.74,0.903,1,7.95,16.52
2026-06-23 07:00:00,78.12,415.6,127.68,0.91,1,16.27,16.2
2026-06-23 07:05:00,79.49,415.68,129.9,0.903,1,19.55,16.91
2026-06-23 07:10:00,89.89,418.97,145.74,0.886,1,23.09,18.11
2026-06-23 07:15:00,83.83,413.56,137.69,0.888,1,22.88,17.66
2026-06-23 07:20:00,80.14,414.44,131.34,0.843,1,8.11,15.83
2026-06-23 07:25:00,85.17,414.73,139.49,0.919,1,24.91,19.31
2026-06-23 07:30:00,78.26,417.84,127.23,0.857,1,8.14,12.84
2026-06-23 07:35:00,89.54,418.36,145.38,0.884,1,21.8,17.99
2026-06-23 07:40:00,88.48,416.19,144.42,0.85,1,16.74,19.58
2026-06-23 07:45:00,79.06,418.08,128.44,0.904,1,18.57,13.35
2026-06-23 07:50:00,77.9,415.44,127.37,0.937,1,17.08,13.28
2026-06-23 07:55:00,67.59,414.57,110.75,0.916,1,22.39,14.5
2026-06-23 08:00:00,72.9,417.95,118.48,0.894,1,17.74,17.2
2026-06-23 08:05:00,73.22,416.22,119.5,0.888,1,21.97,13.97
2026-06-23 08:10:00,80.19,413.16,131.84,0.879,1,8.09,15.06
2026-06-23 08:15:00,77.47,417.49,126.04,0.845,1,22.33,15.9
2026-06-23 08:20:00,71.94,414.48,117.9,0.862,1,24.86,13.07
2026-06-23 08:25:00,76.82,414.17,125.99,0.869,1,18.23,19.81
2026-06-23 08:30:00,80.29,417.23,130.72,0.933,1,24.53,13.54
2026-06-23 08:35:00,79.94,414.78,130.9,0.871,1,9.4,15.07
2026-06-23 08:40:00,67.31,415.97,109.92,0.89,1,21.59,13.44
2026-06-23 08:45:00,75.67,416.65,123.37,0.931,1,8.38,8.99
2026-06-23 08:50:00,68.89,413.04,113.29,0.882,1,15.32,11.22
2026-06-23 08:55:00,79.79,415.96,130.3,0.85,1,18.28,12.15
2026-06-23 09:00:00,78.67,418.37,127.72,0.866,1,18.21,16.73
2026-06-23 09:05:00,69.71,412.61,114.76,0.865,1,18.42,9.56
2026-06-23 09:10:00,69.82,416.12,113.96,0.906,1,11.42,15.31
2026-06-23 09:15:00,70.77,412.93,116.42,0.856,1,24.47,11.24
2026-06-23 09:20:00,61.23,417.55,99.61,0.908,1,5.13,13.5
2026-06-23 09:25:00,73.59,417.53,119.71,0.927,1,17.42,10.89
2026-06-23 09:30:00,69.94,414.11,114.72,0.86,1,22.32,14.69
2026-06-23 09:35:00,75.55,420.52,122.03,0.836,1,22.82,16.9
2026-06-23 09:40:00,64.58,417.77,105.01,0.897,1,19.4,13.92
2026-06-23 09:45:00,66.35,416.77,108.14,0.863,1,16.5,9.95
2026-06-23 09:50:00,61.27,416.63,99.9,0.884,1,14.15,14.35
2026-06-23 09:55:00,63.14,417.46,102.73,0.896,1,13.99,13.32
2026-06-23 10:00:00,61.59,412.51,101.42,0.869,1,13.5,6.31
2026-06-23 10:05:00,71.81,415.49,117.41,0.931,1,19.0,14.13
2026-06-23 10:10:00,62.67,415.96,102.34,0.868,1,19.62,18.81
2026-06-23 10:15:00,66.1,414.0,108.45,0.857,1,15.3,15.24
2026-06-23 10:20:00,62.89,416.16,102.64,0.926,1,19.82,11.16
2026-06-23 10:25:00,57.75,418.08,93.82,0.836,1,15.57,12.43
2026-06-23 10:30:00,62.55,413.95,102.64,0.835,1,6.95,10.7
2026-06-23 10:35:00,65.68,414.86,107.54,0.932,1,22.03,15.27
2026-06-23 10:40:00,55.93,412.95,92.0,0.845,1,22.41,9.31
2026-06-23 10:45:00,65.3,410.53,108.04,0.838,1,10.33,15.06
2026-06-23 10:50:00,56.28,416.95,91.68,0.884,1,20.73,13.29
2026-06-23 10:55:00,57.38,414.94,93.93,0.826,1,15.22,12.57
2026-06-23 11:00:00,61.71,415.12,100.98,0.894,1,7.48,16.27
2026-06-23 11:05:00,55.0,412.53,90.56,0.874,1,12.96,12.87
2026-06-23 11:10:00,57.76,414.54,94.65,0.897,1,6.53,13.08
2026-06-23 11:15:00,55.25,417.74,89.85,0.854,1,20.73,13.58
2026-06-23 11:20:00,56.72,415.0,92.84,0.929,1,8.92,12.31
2026-06-23 11:25:00,43.42,415.07,71.06,0.852,1,8.29,9.3
2026-06-23 11:30:00,45.42,415.52,74.25,0.897,1,9.17,7.07
2026-06-23 11:35:00,56.89,411.91,93.81,0.933,1,9.52,9.18
2026-06-23 11:40:00,58.24,416.56,94.96,0.868,1,18.48,12.4
2026-06-23 11:45:00,47.74,411.86,78.73,0.839,1,17.77,10.89
2026-06-23 11:50:00,50.31,412.65,82.81,0.828,1,7.59,9.48
2026-06-23 11:55:00,52.24,412.38,86.04,0.936,1,19.49,9.26
2026-06-23 12:00:00,53.47,414.56,87.6,0.912,1,11.98,9.91
2026-06-23 12:05:00,39.1,414.12,64.13,0.93,1,14.15,7.62
2026-06-23 12:10:00,44.04,415.0,72.09,0.904,1,7.5,8.94
2026-06-23 12:15:00,46.05,412.74,75.78,0.861,1,19.17,8.73
2026-06-23 12:20:00,50.47,417.51,82.1,0.835,1,12.52,12.4
2026-06-23 12:25:00,58.68,417.09,95.57,0.932,1,17.64,11.19
2026-06-23 12:30:00,44.29,414.57,72.57,0.879,1,13.54,7.16
2026-06-23 12:35:00,37.64,413.8,61.79,0.868,1,5.98,6.89
2026-06-23 12:40:00,45.93,413.55,75.45,0.889,1,19.07,6.68
2026-06-23 12:45:00,49.78,414.22,81.63,0.833,1,16.05,14.41
2026-06-23 12:50:00,42.96,411.5,70.92,0.857,1,13.68,9.93
2026-06-23 12:55:00,37.15,412.6,61.16,0.897,1,9.03,7.11
2026-06-23 13:00:00,45.73,417.15,74.47,0.832,1,17.49,12.38
2026-06-23 13:05:00,43.52,415.75,71.11,0.836,1,10.5,7.89
2026-06-23 13:10:00,34.34,419.09,55.67,0.881,1,13.58,6.78
2026-06-23 13:15:00,40.66,414.25,66.67,0.895,1,6.13,6.0
2026-06-23 13:20:00,43.02,414.1,70.56,0.842,1,20.53,6.6
2026-06-23 13:25:00,43.22,413.98,70.92,0.824,1,6.8,8.61
2026-06-23 13:30:00,36.27,414.2,59.49,0.935,1,22.82,10.13
2026-06-23 13:35:00,34.11,413.35,56.06,0.823,1,22.35,5.23
2026-06-23 13:40:00,41.34,415.68,67.56,0.82,1,24.42,8.11
2026-06-23 13:45:00,28.47,415.07,46.59,0.859,0,0.0,4.0
2026-06-23 13:50:00,36.03,413.73,59.16,0.847,1,24.43,9.49
2026-06-23 13:55:00,26.32,418.13,42.75,0.889,0,0.0,4.0
2026-06-23 14:00:00,37.83,419.74,61.21,0.927,1,7.25,8.91
2026-06-23 14:05:00,30.55,417.92,49.66,0.878,1,13.75,7.84
2026-06-23 14:10:00,37.54,416.4,61.23,0.913,1,6.52,5.55
2026-06-23 14:15:00,33.01,416.9,53.79,0.929,1,15.91,6.06
2026-06-23 14:20:00,23.81,419.64,38.54,0.843,0,0.0,4.0
2026-06-23 14:25:00,36.43,416.9,59.35,0.879,1,23.44,6.72
2026-06-23 14:30:00,36.45,413.54,59.87,0.897,1,24.39,5.71
2026-06-23 14:35:00,32.5,415.98,53.08,0.86,1,10.19,9.78
2026-06-23 14:40:00,23.69,416.57,38.64,0.909,0,0.0,4.0
2026-06-23 14:45:00,25.39,412.51,41.81,0.905,0,0.0,4.0
2026-06-23 14:50:00,27.08,414.29,44.4,0.871,0,0.0,4.0
2026-06-23 14:55:00,22.28,417.75,36.22,0.831,0,0.0,4.0
2026-06-23 15:00:00,33.71,410.44,55.79,0.821,1,23.28,7.29
2026-06-23 15:05:00,25.44,411.87,41.95,0.864,0,0.0,4.0
2026-06-23 15:10:00,10.68,414.56,17.5,0.83,0,0.0,4.0
2026-06-23 15:15:00,25.38,415.88,41.46,0.914,0,0.0,4.0
2026-06-23 15:20:00,21.45,411.61,35.39,0.86,0,0.0,4.0
2026-06-23 15:25:00,22.33,414.68,36.58,0.9,0,0.0,4.0
2026-06-23 15:30:00,20.39,417.88,33.14,0.862,0,0.0,4.0
2026-06-23 15:35:00,25.81,415.17,42.23,0.916,0,0.0,4.12
2026-06-23 15:40:00,26.93,417.35,43.83,0.927,0,0.0,4.0
2026-06-23 15:45:00,22.31,413.52,36.65,0.921,0,0.0,4.0
2026-06-23 15:50:00,18.78,412.98,30.9,0.878,0,0.0,4.0
2026-06-23 15:55:00,19.87,417.12,32.36,0.83,0,0.0,4.0
2026-06-23 16:00:00,19.79,415.92,32.31,0.865,0,0.0,4.0
2026-06-23 16:05:00,15.3,412.04,25.23,0.871,0,0.0,4.0
2026-06-23 16:10:00,21.85,413.0,35.94,0.935,0,0.0,4.0
2026-06-23 16:15:00,20.91,418.91,33.9,0.888,0,0.0,4.0
2026-06-23 16:20:00,25.98,412.69,42.76,0.897,0,0.0,4.0
2026-06-23 16:25:00,24.24,417.34,39.45,0.914,0,0.0,4.0
2026-06-23 16:30:00,14.24,413.8,23.37,0.888,0,0.0,4.0
2026-06-23 16:35:00,21.48,414.99,35.16,0.892,0,0.0,4.0
2026-06-23 16:40:00,12.36,415.74,20.19,0.849,0,0.0,4.0
2026-06-23 16:45:00,20.34,409.75,33.71,0.827,0,0.0,4.0
2026-06-23 16:50:00,14.04,411.34,23.18,0.907,0,0.0,4.0
2026-06-23 16:55:00,11.28,415.22,18.46,0.922,0,0.0,4.0
2026-06-23 17:00:00,17.59,413.19,28.92,0.869,0,0.0,4.0
2026-06-23 17:05:00,10.0,417.49,16.27,0.886,0,0.0,4.0
2026-06-23 17:10:00,10.0,410.98,16.53,0.857,0,0.0,4.0
2026-06-23 17:15:00,14.79,416.41,24.12,0.874,0,0.0,4.0
2026-06-23 17:20:00,15.94,411.56,26.31,0.845,0,0.0,4.0
2026-06-23 17:25:00,13.56,414.12,22.24,0.911,0,0.0,4.0
2026-06-23 17:30:00,10.0,412.34,16.47,0.879,0,0.0,4.0
2026-06-23 17:35:00,11.12,419.76,17.99,0.886,0,0.0,4.0
2026-06-23 17:40:00,17.09,411.65,28.2,0.824,0,0.0,4.0
2026-06-23 17:45:00,17.98,414.69,29.46,0.895,0,0.0,4.0
2026-06-23 17:50:00,14.95,410.68,24.73,0.844,0,0.0,4.0
2026-06-23 17:55:00,20.79,419.0,33.71,0.866,0,0.0,4.0
2026-06-23 18:00:00,16.99,416.0,27.74,0.87,0,0.0,4.0
2026-06-23 18:05:00,11.27,415.34,18.43,0.874,0,0.0,4.0
2026-06-23 18:10:00,13.63,418.69,22.11,0.847,0,0.0,4.0
2026-06-23 18:15:00,10.0,415.37,16.35,0.922,0,0.0,4.0
2026-06-23 18:20:00,14.59,415.55,23.85,0.871,0,0.0,4.09
2026-06-23 18:25:00,20.77,415.33,33.97,0.893,0,0.0,4.0
2026-06-23 18:30:00,18.73,416.41,30.55,0.894,0,0.0,4.0
2026-06-23 18:35:00,22.42,413.77,36.8,0.893,0,0.0,4.0
2026-06-23 18:40:00,14.02,414.46,22.97,0.887,0,0.0,4.0
2026-06-23 18:45:00,22.4,417.03,36.49,0.919,0,0.0,4.0
2026-06-23 18:50:00,14.86,415.69,24.29,0.918,0,0.0,4.0
2026-06-23 18:55:00,23.36,414.71,38.26,0.87,0,0.0,4.0
2026-06-23 19:00:00,16.08,411.5,26.55,0.896,0,0.0,4.0
2026-06-23 19:05:00,19.93,418.75,32.34,0.832,0,0.0,4.0
2026-06-23 19:10:00,24.0,413.35,39.43,0.831,0,0.0,4.0
2026-06-23 19:15:00,15.89,417.47,25.85,0.878,0,0.0,4.0
2026-06-23 19:20:00,18.2,415.44,29.76,0.928,0,0.0,4.0
2026-06-23 19:25:00,23.82,411.77,39.3,0.898,0,0.0,4.0
2026-06-23 19:30:00,17.0,418.13,27.62,0.9,0,0.0,4.0
2026-06-23 19:35:00,11.36,415.64,18.56,0.839,0,0.0,4.0
2026-06-23 19:40:00,28.99,418.34,47.08,0.874,0,0.0,4.0
2026-06-23 19:45:00,16.26,414.54,26.64,0.868,0,0.0,4.0
2026-06-23 19:50:00,19.75,416.76,32.19,0.914,0,0.0,4.0
2026-06-23 19:55:00,25.09,410.59,41.51,0.837,0,0.0,4.0
2026-06-23 20:00:00,16.65,413.75,27.33,0.885,0,0.0,4.0
2026-06-23 20:05:00,15.04,411.82,24.81,0.929,0,0.0,4.0
2026-06-23 20:10:00,21.75,414.06,35.68,0.927,0,0.0,4.96
2026-06-23 20:15:00,11.93,416.18,19.48,0.922,0,0.0,4.0
2026-06-23 20:20:00,19.89,413.49,32.67,0.865,0,0.0,4.0
2026-06-23 20:25:00,23.0,417.16,37.45,0.933,0,0.0,4.0
2026-06-23 20:30:00,20.88,412.86,34.36,0.917,0,0.0,4.0
2026-06-23 20:35:00,14.99,417.21,24.4,0.922,0,0.0,4.0
2026-06-23 20:40:00,31.16,418.27,50.6,0.932,1,15.62,4.45
2026-06-23 20:45:00,24.2,417.53,39.37,0.932,0,0.0,4.0
2026-06-23 20:50:00,31.35,414.14,51.42,0.849,1,12.13,4.0
2026-06-23 20:55:00,23.42,409.69,38.83,0.835,0,0.0,4.0
2026-06-23 21:00:00,20.85,416.46,34.01,0.903,0,0.0,4.0
2026-06-23 21:05:00,27.14,414.69,44.46,0.888,0,0.0,4.0
2026-06-23 21:10:00,25.28,412.55,41.62,0.859,0,0.0,4.0
2026-06-23 21:15:00,21.03,413.61,34.54,0.902,0,0.0,4.0
2026-06-23 21:20:00,34.85,418.59,56.55,0.827,1,19.33,5.18
2026-06-23 21:25:00,24.98,412.16,41.17,0.826,0,0.0,4.0
2026-06-23 21:30:00,19.49,416.17,31.81,0.863,0,0.0,4.0
2026-06-23 21:35:00,35.94,415.54,58.76,0.843,1,7.15,13.11
2026-06-23 21:40:00,27.4,414.11,44.95,0.906,0,0.0,4.0
2026-06-23 21:45:00,27.52,416.61,44.86,0.934,0,0.0,4.0
2026-06-23 21:50:00,22.37,419.08,36.25,0.899,0,0.0,4.0
2026-06-23 21:55:00,40.55,414.26,66.49,0.899,1,8.57,9.01
2026-06-23 22:00:00,26.05,414.39,42.7,0.821,0,0.0,4.0
2026-06-23 22:05:00,33.46,416.56,54.56,0.881,1,11.95,9.75
2026-06-23 22:10:00,38.4,417.3,62.51,0.918,1,15.16,4.0
2026-06-23 22:15:00,36.63,414.68,60.0,0.898,1,24.17,4.76
2026-06-23 22:20:00,34.91,414.24,57.24,0.847,1,20.17,6.67
2026-06-23 22:25:00,27.4,409.46,45.45,0.922,0,0.0,4.0
2026-06-23 22:30:00,32.56,413.05,53.54,0.936,1,7.48,6.29
2026-06-23 22:35:00,38.25,412.15,63.04,0.853,1,11.5,5.88
2026-06-23 22:40:00,34.09,416.71,55.57,0.845,1,7.12,5.67
2026-06-23 22:45:00,39.77,414.39,65.18,0.861,1,24.37,7.95
2026-06-23 22:50:00,42.88,414.29,70.31,0.828,1,18.64,8.14
2026-06-23 22:55:00,45.02,414.98,73.69,0.925,1,5.38,8.72
2026-06-23 23:00:00,34.81,412.82,57.28,0.932,1,14.51,9.06
2026-06-23 23:05:00,52.66,418.88,85.4,0.896,1,10.27,8.25
2026-06-23 23:10:00,46.26,418.25,75.13,0.912,1,15.8,12.23
2026-06-23 23:15:00,43.16,419.05,69.97,0.9,1,8.57,8.31
2026-06-23 23:20:00,49.37,416.71,80.48,0.865,1,6.14,12.11
2026-06-23 23:25:00,56.5,414.93,92.5,0.896,1,11.46,9.95
2026-06-23 23:30:00,38.24,419.04,61.98,0.92,1,10.91,5.43
2026-06-23 23:35:00,45.06,413.3,74.06,0.917,1,19.34,9.26
2026-06-23 23:40:00,35.06,412.82,57.68,0.83,1,14.49,12.96
2026-06-23 23:45:00,48.67,413.5,79.96,0.876,1,10.83,6.15
2026-06-23 23:50:00,50.3,416.31,82.07,0.868,1,16.41,11.44
2026-06-23 23:55:00,49.04,413.09,80.64,0.91,1,6.43,9.56
2026-06-24 00:00:00,46.73,414.61,76.55,0.88,1,18.25,10.26
2026-06-24 00:05:00,40.52,411.0,66.96,0.862,1,7.95,4.9
2026-06-24 00:10:00,53.39,416.2,87.14,0.905,1,10.59,11.2
2026-06-24 00:15:00,59.57,411.21,98.39,0.877,1,10.64,11.94
2026-06-24 00:20:00,50.1,412.67,82.46,0.851,1,14.32,6.31
2026-06-24 00:25:00,56.01,418.04,91.01,0.927,1,24.06,11.59
2026-06-24 00:30:00,46.73,417.95,75.94,0.834,1,11.49,8.42
2026-06-24 00:35:00,57.61,415.94,94.08,0.822,1,10.63,10.08
2026-06-24 00:40:00,54.11,415.69,88.42,0.837,1,8.38,10.05
2026-06-24 00:45:00,53.02,413.67,87.05,0.84,1,12.84,12.7
2026-06-24 00:50:00,53.77,413.07,88.43,0.885,1,8.64,11.17
2026-06-24 00:55:00,56.35,414.09,92.43,0.895,1,7.76,8.12
2026-06-24 01:00:00,60.97,411.22,100.71,0.874,1,22.15,13.23
2026-06-24 01:05:00,53.23,415.63,87.0,0.845,1,6.05,9.78
2026-06-24 01:10:00,58.54,415.12,95.79,0.836,1,19.22,10.07
2026-06-24 01:15:00,61.04,412.67,100.48,0.879,1,9.05,8.58
2026-06-24 01:20:00,56.48,418.92,91.57,0.888,1,5.23,12.29
2026-06-24 01:25:00,71.67,416.52,116.88,0.856,1,20.9,12.63
2026-06-24 01:30:00,59.13,416.73,96.37,0.846,1,19.05,13.69
2026-06-24 01:35:00,60.75,413.78,99.72,0.83,1,11.69,9.03
2026-06-24 01:40:00,59.9,415.0,98.04,0.823,1,6.59,15.72
2026-06-24 01:45:00,74.47,416.57,121.43,0.833,1,12.21,20.1
2026-06-24 01:50:00,68.93,415.38,112.71,0.909,1,8.63,14.09
2026-06-24 01:55:00,62.15,419.0,100.76,0.861,1,23.65,15.36
2026-06-24 02:00:00,73.03,414.49,119.68,0.823,1,15.59,12.88
2026-06-24 02:05:00,69.16,413.74,113.54,0.881,1,24.28,12.39
2026-06-24 02:10:00,70.09,416.59,114.29,0.884,1,12.03,15.98
2026-06-24 02:15:00,67.72,411.84,111.7,0.871,1,16.13,13.35
2026-06-24 02:20:00,66.33,417.31,107.96,0.833,1,8.8,9.21
2026-06-24 02:25:00,72.38,411.75,119.41,0.911,1,21.17,14.27
2026-06-24 02:30:00,68.58,416.6,111.82,0.903,1,5.82,9.81
2026-06-24 02:35:00,80.99,413.38,133.08,0.867,1,18.91,15.1
2026-06-24 02:40:00,66.15,416.19,107.96,0.866,1,12.83,14.97
2026-06-24 02:45:00,80.76,417.27,131.46,0.839,1,16.57,18.74
2026-06-24 02:50:00,73.09,415.38,119.52,0.91,1,16.85,14.64
2026-06-24 02:55:00,75.7,412.0,124.8,0.892,1,19.22,17.68
2026-06-24 03:00:00,78.91,412.76,129.87,0.83,1,9.09,13.6
2026-06-24 03:05:00,72.13,413.18,118.58,0.865,1,15.63,17.69
2026-06-24 03:10:00,80.13,410.26,132.66,0.928,1,13.54,13.43
2026-06-24 03:15:00,62.78,417.82,102.06,0.874,1,10.64,9.96
2026-06-24 03:20:00,73.21,415.28,119.75,0.859,1,14.91,12.86
2026-06-24 03:25:00,72.68,412.16,119.77,0.897,1,24.04,12.56
2026-06-24 03:30:00,71.5,418.64,116.01,0.844,1,23.98,15.26
2026-06-24 03:35:00,77.15,413.25,126.81,0.883,1,10.58,17.31
2026-06-24 03:40:00,80.6,415.63,131.72,0.9,1,22.68,15.68
2026-06-24 03:45:00,82.61,412.94,135.9,0.923,1,22.54,16.72
2026-06-24 03:50:00,80.72,409.95,133.75,0.903,1,9.99,11.84
2026-06-24 03:55:00,76.59,411.59,126.4,0.866,1,16.98,14.86
2026-06-24 04:00:00,82.16,413.88,134.83,0.912,1,22.4,20.0
2026-06-24 04:05:00,81.31,417.25,132.36,0.928,1,15.3,18.66
2026-06-24 04:10:00,85.73,415.87,140.02,0.877,1,12.4,13.52
2026-06-24 04:15:00,85.28,415.35,139.46,0.821,1,18.02,15.24
2026-06-24 04:20:00,81.87,409.97,135.65,0.926,1,8.45,23.03
2026-06-24 04:25:00,77.55,418.18,125.97,0.84,1,8.23,15.34
2026-06-24 04:30:00,79.07,415.56,129.25,0.835,1,21.65,18.82
2026-06-24 04:35:00,79.87,414.7,130.82,0.857,1,5.84,18.35
2026-06-24 04:40:00,81.31,417.83,132.19,0.866,1,21.07,13.11
2026-06-24 04:45:00,84.48,418.12,137.25,0.916,1,10.81,17.42
2026-06-24 04:50:00,86.96,417.89,141.34,0.867,1,14.66,16.82
2026-06-24 04:55:00,83.35,414.38,136.62,0.826,1,15.87,19.82
2026-06-24 05:00:00,83.89,412.49,138.14,0.896,1,20.34,20.65
2026-06-24 05:05:00,84.71,417.47,137.83,0.901,1,22.68,14.46
2026-06-24 05:10:00,81.59,411.59,134.65,0.918,1,21.08,23.69
2026-06-24 05:15:00,79.7,419.87,128.94,0.868,1,16.45,15.56
2026-06-24 05:20:00,75.69,415.07,123.87,0.83,1,11.96,15.68
2026-06-24 05:25:00,81.12,412.35,133.62,0.886,1,15.53,9.25
2026-06-24 05:30:00,87.07,411.92,143.57,0.835,1,5.6,18.28
2026-06-24 05:35:00,81.28,411.81,134.06,0.822,1,9.9,10.15
2026-06-24 05:40:00,83.68,415.35,136.84,0.913,1,12.32,15.35
2026-06-24 05:45:00,87.26,414.98,142.82,0.868,1,11.4,15.0
2026-06-24 05:50:00,87.57,411.91,144.41,0.883,1,6.9,17.18
2026-06-24 05:55:00,79.59,414.11,130.56,0.9,1,6.02,15.04
2026-06-24 06:00:00,89.99,411.58,148.51,0.868,1,13.41,18.22
2026-06-24 06:05:00,90.63,416.47,147.81,0.826,1,6.5,19.52
2026-06-24 06:10:00,79.32,414.86,129.87,0.85,1,10.72,12.49
2026-06-24 06:15:00,80.81,414.05,132.56,0.843,1,14.5,14.8
2026-06-24 06:20:00,90.82,411.78,149.82,0.937,1,9.2,14.86
2026-06-24 06:25:00,84.06,414.25,137.83,0.909,1,6.59,13.33
2026-06-24 06:30:00,73.6,413.96,120.77,0.874,1,13.64,18.39
2026-06-24 06:35:00,77.59,415.79,126.76,0.828,1,13.97,11.73
2026-06-24 06:40:00,83.22,415.42,136.08,0.834,1,23.31,14.25
2026-06-24 06:45:00,78.51,416.98,127.9,0.918,1,7.56,19.58
2026-06-24 06:50:00,82.1,413.79,134.78,0.933,1,17.3,15.35
2026-06-24 06:55:00,84.16,410.35,139.31,0.824,1,11.39,15.57
2026-06-24 07:00:00,91.12,417.48,148.25,0.929,1,7.47,17.7
2026-06-24 07:05:00,82.15,412.66,135.22,0.866,1,12.86,12.65
2026-06-24 07:10:00,88.74,412.23,146.23,0.846,1,13.56,14.52
2026-06-24 07:15:00,90.29,414.89,147.82,0.832,1,12.27,15.44
2026-06-24 07:20:00,90.06,415.76,147.14,0.913,1,20.31,19.63
2026-06-24 07:25:00,84.04,413.67,138.0,0.876,1,21.78,17.77
2026-06-24 07:30:00,72.52,413.65,119.08,0.92,1,7.97,12.0
2026-06-24 07:35:00,84.34,414.02,138.37,0.847,1,8.36,15.29
2026-06-24 07:40:00,86.96,418.54,141.13,0.901,1,13.42,18.13
2026-06-24 07:45:00,80.99,414.99,132.56,0.834,1,11.4,9.64
2026-06-24 07:50:00,89.77,412.58,147.79,0.831,1,21.39,17.93
2026-06-24 07:55:00,84.98,412.61,139.91,0.836,1,24.94,18.29
2026-06-24 08:00:00,83.15,414.37,136.31,0.917,1,8.62,13.28
2026-06-24 08:05:00,85.35,415.59,139.5,0.899,1,20.25,17.88
2026-06-24 08:10:00,81.19,416.21,132.49,0.84,1,17.14,15.51
2026-06-24 08:15:00,66.64,415.31,108.99,0.866,1,17.89,17.07
2026-06-24 08:20:00,76.17,412.9,125.32,0.912,1,10.29,13.02
2026-06-24 08:25:00,84.21,413.94,138.19,0.854,1,6.94,16.87
2026-06-24 08:30:00,73.73,416.83,120.15,0.931,1,15.87,10.67
2026-06-24 08:35:00,76.18,412.13,125.55,0.93,1,17.27,14.75
2026-06-24 08:40:00,71.59,413.84,117.5,0.886,1,24.26,15.98
2026-06-24 08:45:00,85.23,416.49,139.01,0.896,1,18.5,15.05
2026-06-24 08:50:00,84.21,417.19,137.11,0.898,1,13.87,18.44
2026-06-24 08:55:00,70.86,414.52,116.12,0.851,1,24.88,16.13
2026-06-24 09:00:00,75.49,413.97,123.86,0.864,1,12.46,14.54
2026-06-24 09:05:00,70.8,411.69,116.81,0.836,1,8.25,12.53
2026-06-24 09:10:00,76.72,416.31,125.18,0.931,1,17.36,7.55
2026-06-24 09:15:00,75.63,418.3,122.81,0.907,1,10.33,12.63
2026-06-24 09:20:00,76.56,421.41,123.4,0.826,1,23.44,17.5
2026-06-24 09:25:00,73.57,415.97,120.13,0.886,1,13.56,13.29
2026-06-24 09:30:00,85.98,414.87,140.78,0.861,1,7.99,16.92
2026-06-24 09:35:00,65.56,412.7,107.9,0.918,1,7.83,11.12
2026-06-24 09:40:00,61.52,410.3,101.85,0.861,1,17.99,8.68
2026-06-24 09:45:00,67.48,415.44,110.33,0.897,1,12.32,14.49
2026-06-24 09:50:00,60.97,420.88,98.39,0.84,1,12.27,8.75
2026-06-24 09:55:00,60.69,418.18,98.59,0.887,1,17.25,11.18
2026-06-24 10:00:00,62.49,417.79,101.6,0.855,1,9.43,12.56
2026-06-24 10:05:00,62.22,415.61,101.69,0.84,1,7.91,10.03
2026-06-24 10:10:00,61.39,415.9,100.26,0.894,1,18.15,15.58
2026-06-24 10:15:00,68.07,408.94,113.07,0.897,1,5.1,17.06
2026-06-24 10:20:00,62.26,416.91,101.44,0.938,1,23.15,10.49
2026-06-24 10:25:00,63.2,413.55,103.8,0.9,1,8.66,10.03
2026-06-24 10:30:00,67.87,413.25,111.55,0.882,1,13.96,11.9
2026-06-24 10:35:00,58.85,414.19,96.52,0.93,1,9.23,13.72
2026-06-24 10:40:00,60.65,414.11,99.48,0.919,1,9.36,12.51
2026-06-24 10:45:00,63.08,413.21,103.69,0.886,1,21.7,14.17
2026-06-24 10:50:00,50.82,415.03,83.17,0.881,1,16.7,13.02
2026-06-24 10:55:00,47.87,413.6,78.62,0.933,1,11.23,7.09
2026-06-24 11:00:00,60.79,415.25,99.44,0.894,1,10.02,12.6
2026-06-24 11:05:00,60.78,411.28,100.38,0.906,1,9.26,11.52
2026-06-24 11:10:00,67.9,414.46,111.27,0.83,1,16.09,14.02
